@ATTRIBUTE Fwd_Segment_Size_Avg NUMERIC
@ATTRIBUTE Bwd_Segment_Size_Avg NUMERIC
@ATTRIBUTE Bwd_Bytes/Bulk_Avg NUMERIC
@ATTRIBUTE Bwd_Packet/Bulk_Avg NUMERIC
@ATTRIBUTE Bwd_Bulk_Rate_Avg NUMERIC
@ATTRIBUTE Fwd_Act_Data_Pkts NUMERIC
@ATTRIBUTE Active_Mean NUMERIC
@ATTRIBUTE Active_Std NUMERIC
@ATTRIBUTE Idle_Mean NUMERIC
@ATTRIBUTE Idle_Std NUMERIC
@ATTRIBUTE class {video,http,dns,ftp,ssh}
@DATA

80290066,231,119,3077.0,5488.0,13.3203463203,13.6493819532,46.1176470588,135.920663329,106.675712535,4.359194324239315,230.057495702,218994.80645,80290066.0,349.087243478,176979.206867,79667867.0,675.151415254,271172.339388,4628,2388,2.877068254,1.48212607024,24.4017094017,81.2036656276,6594.03531136,0.0,24.4714285714,13.3203463203,46.1176470588,574,15,141,114,0.0,0.0,0.0,0.0,ftp
606544065,255,131,3114.0,5394.0,12.2117647059,12.4591560592,41.1755725191,123.508484973,14.027010552,0.6363923452123795,1575.43912987,2092526.9342,606544065.0,2387.96875984,2167506.64614,606362697.0,4664.32843846,1211176.0731,5108,2628,0.4204146322,0.215977713012,21.984496124,73.6814651607,5428.95830823,0.0,22.0414507772,12.2117647059,41.1755725191,1691,6,2425,126,38797.8944167,40740473.445,6445.55891667,290224.684472,ftp
603748882,1108,587,15093.0,19074.0,13.6218411552,12.9759193078,32.4940374787,58.3588804162,56.5914091415,2.807458614888168,356.404298701,371937.943277,603748882.0,545.391943993,329820.144063,603442520.0,1029.76539249,455477.454935,22168,11748,1.83520008572,0.972258529168,20.1456367925,36.9902724015,1368.28025234,0.0,20.1575221239,13.6218411552,32.4940374787,163,5,111,582,0.0,0.0,0.0,0.0,ftp
183992773,209,109,2717.0,5142.0,13.0,13.4303760186,47.1743119266,142.075543549,42.7136341926,1.7283287534342449,580.418842271,750563.271853,183992773.0,884.580639423,768000.096499,183814232.0,1701.98362963,803644.900007,4192,2192,1.13591418072,0.592414572718,24.6363636364,85.078983248,7238.43339051,0.0,24.713836478,13.0,47.1743119266,1196,7,932,103,0.0,0.0,0.0,0.0,ftp
606912062,635,320,7175.0,10162.0,11.2992125984,11.4294675329,31.75625,79.2058345334,28.5659176766,1.5735393309747732,636.176165618,729244.248738,606912062.0,957.274545741,702250.709803,606735659.0,1901.99266144,459716.962854,20320,10252,1.04628007871,0.527259252264,18.1349372385,47.7061423059,2275.87601371,0.0,18.1539267016,11.2992125984,31.75625,1739,8,1582,316,0.0,0.0,0.0,0.0,ftp
56986951,322,246,3518.0,9048.0,10.9254658385,9.90990743441,36.7804878049,15.4766639792,220.506620893,9.96719406869127,100.50608642,1177122.4422,56986951.0,177.529442368,1561300.24687,56985455.0,232.593693878,1785396.96978,6448,4920,5.65041635584,4.31677771285,22.0843585237,17.9946172894,323.806251392,0.0,22.1232394366,10.9254658385,36.7804878049,3106,107,671,192,2315.439,3162718.92662,16275.1035,15618200.5234,ftp
605532182,734,371,9486.0,12478.0,12.9237057221,13.010318474,33.6334231806,73.4293583225,36.2722257427,1.8248410783887947,548.48929529,496423.930084,605532182.0,826.101203274,376770.913477,605253124.0,1635.81925405,448012.567611,14692,7432,1.21215687922,0.612684199169,19.8589511754,44.8744452203,2013.71583383,0.0,19.8769230769,12.9237057221,33.6334231806,1749,8,788,366,0.0,0.0,0.0,0.0,ftp
603859981,613,312,6880.0,8549.0,11.2234910277,11.3088245468,27.4006410256,5.06704879694,25.5506251208,1.5318120576034664,653.528117965,729277.432947,603855557.0,986.692086601,689029.73965,603859024.0,1941.66888746,378145.392481,12284,6244,1.01513599061,0.516676066997,16.661987041,12.3306343163,152.044542642,0.0,16.68,11.2234910277,27.4006410256,207,5,566,306,0.0,0.0,0.0,0.0,ftp
604241242,641,326,7912.0,11189.0,12.3432137285,12.4408910565,34.3220858896,78.3357111016,31.6115463036,1.6003541843639992,625.508532091,705050.878919,604241242.0,944.126940625,670641.232211,603968756.0,1858.36540308,470388.072069,12828,6528,1.06083457309,0.539519611275,19.7324380165,47.6781880829,2273.20961887,0.0,19.7528438469,12.3432137285,34.3220858896,917,6,1209,320,0.0,0.0,0.0,0.0,ftp
602863616,623,317,7062.0,8750.0,11.3354735152,11.4294203516,27.6025236593,5.06849226735,26.2281543957,1.559224964075457,642.027280085,718767.227472,602858026.0,969.225122186,680662.10131,602862857.0,1907.79385127,406900.95584,12484,6344,1.03340122619,0.525823737885,16.8034006376,12.4306000744,154.519818211,0.0,16.8212765957,11.3354735152,27.6025236593,207,5,571,311,0.0,0.0,0.0,0.0,ftp
603449002,649,329,8115.0,11246.0,12.5038520801,12.5784108823,34.1823708207,77.9701134455,32.0839042501,1.6206837640937886,617.655068577,705766.728716,603449002.0,931.248459877,677541.240305,603267378.0,1839.22981098,517486.842629,12988,6588,1.07548442014,0.545199343954,19.7763023493,47.4238385239,2249.02046034,0.0,19.7965235174,12.5038520801,34.1823708207,427,4,574,324,0.0,0.0,0.0,0.0,ftp
604922536,629,318,8433.0,10944.0,13.4069952305,13.5290327836,34.4150943396,79.3003158058,32.0322005659,1.5654897009821436,639.452997886,718745.428509,604922536.0,963.25244586,682895.273875,604748089.0,1907.72267823,379813.267253,12588,6368,1.03980255746,0.525687143519,20.4398734177,48.2212602447,2325.28993958,0.0,20.4614572334,13.4069952305,34.4150943396,1748,8,1187,313,0.0,0.0,0.0,0.0,ftp
602401639,623,321,7792.0,8838.0,12.507223114,12.6058041483,27.5327102804,13.3425900013,27.6061665895,1.567060809407924,638.814039236,718235.434978,602397224.0,968.484282958,680678.496364,602400848.0,1882.50265,465727.188648,12468,6424,1.03419373333,0.53286707608,17.5978835979,14.6984230305,216.043639584,0.0,17.6165254237,12.507223114,27.5327102804,542,10,307,311,0.0,0.0,0.0,0.0,ftp
606253113,618,313,8884.0,10854.0,14.3754045307,14.4804627865,34.6773162939,79.9153881267,32.5573585962,1.5356622177047692,651.885067742,721991.153796,606253113.0,982.582030794,679038.967844,606063676.0,1942.51178205,352749.212262,12368,6268,1.01937620896,0.516286008745,21.178111588,48.6999453401,2371.68467613,0.0,21.2008592911,14.3754045307,34.6773162939,1750,8,1603,308,0.0,0.0,0.0,0.0,ftp
408202647,479,242,5492.0,7846.0,11.4655532359,11.5641906547,32.4214876033,91.1070458868,32.6749473528,1.7662795802497575,566.948120833,579655.926199,408202647.0,853.980433054,511002.692649,407543060.0,1691.05004149,372588.180981,9588,4848,1.17343678078,0.592842799474,18.4736842105,54.4202581192,2961.56449376,0.0,18.4993065187,11.4655532359,32.4214876033,1691,6,1538,238,0.0,0.0,0.0,0.0,ftp
605566091,235,121,3216.0,5078.0,13.685106383,14.0107861185,41.9669421488,128.522432146,13.6962754739,0.587879680336989,1705.81997465,2292472.68742,605566091.0,2587.88927778,2385864.77381,605384255.0,5044.86879167,1358796.36976,4708,2428,0.388066642919,0.199813037418,23.2324929972,76.667341081,5877.88118843,0.0,23.297752809,13.685106383,41.9669421488,1691,6,2407,116,6871.65114583,9871734.47265,5644.16670833,638936.894863,ftp
604236007,627,316,9000.0,10974.0,14.3540669856,14.48053652,34.7278481013,79.5116562272,33.056619878,1.5606484702590722,641.439497877,711474.952301,604236007.0,965.233238019,670246.668989,604061027.0,1917.65405397,329970.619811,12548,6328,1.03767400939,0.522974460872,21.1588983051,48.4148317508,2343.99593346,0.0,21.1813361612,14.3540669856,34.7278481013,1750,8,1222,312,0.0,0.0,0.0,0.0,ftp
604741638,621,314,7993.0,10840.0,12.8711755233,12.9844630506,34.5222929936,79.7996761856,31.1422247396,1.546114805476649,647.474987152,723861.366748,604741638.0,975.38973871,685229.416323,604561768.0,1931.50724601,353300.317662,12428,6288,1.02688480663,0.519229998845,20.1207264957,48.4616542597,2348.53193359,0.0,20.1422459893,12.8711755233,34.5222929936,1747,8,1202,309,0.0,0.0,0.0,0.0,ftp
604008901,233,120,3181.0,5044.0,13.652360515,13.9791780507,42.0333333333,129.060270809,13.6173489933,0.5844284735135054,1715.93437784,2322281.49744,604008901.0,2603.48664224,2423644.0895,603827743.0,5074.18271429,1428617.27557,4668,2408,0.385755904614,0.1986725689,23.2344632768,76.9792205424,5925.80039532,0.0,23.3002832861,13.652360515,42.0333333333,1691,6,2455,115,8229.18639535,14168660.8369,5694.53539535,1043665.90863,ftp
606249049,381,193,4875.0,7284.0,12.7952755906,12.9716321556,37.7409326425,101.728832939,20.0561139354,0.9468056089272314,1058.02626353,1309395.63051,606249049.0,1595.39223421,1314605.4071,606074351.0,3156.63724479,617069.229267,7632,3872,0.628454594079,0.318351014848,21.1460869565,60.9316137013,3712.66154825,0.0,21.1829268293,12.7952755906,37.7409326425,1691,6,2234,189,0.0,0.0,0.0,0.0,ftp
605189931,233,120,3176.0,5032.0,13.6309012876,13.9593402038,41.9333333333,129.071196126,13.5626843402,0.5832879595612439,1719.2895767,2320611.52287,605189931.0,2608.57728879,2419330.97688,605012146.0,5084.13568067,1384196.32123,4668,2408,0.385003100787,0.198284858774,23.186440678,76.9765001283,5925.381572,0.0,23.2521246459,13.6309012876,41.9333333333,1691,6,2454,115,5927.57794,12896290.1244,5720.54478,638409.703913,ftp
603828642,618,313,8913.0,9368.0,14.4223300971,14.4807910457,29.9297124601,4.42329703364,30.2751455106,1.5418281532925364,649.278109677,714507.971306,603824817.0,978.646380875,669104.048837,603827844.0,1935.34565385,330799.486163,12368,6264,1.02346917157,0.518358981719,19.614806867,14.1282569001,199.607643035,0.0,19.6358754028,14.4223300971,29.9297124601,266,7,200,309,0.0,0.0,0.0,0.0,ftp
604766497,609,312,8445.0,9464.0,13.8669950739,13.9730842417,30.3333333333,13.1952117074,29.6130822207,1.5229018217257495,657.354888043,726339.92537,604764862.0,994.679049342,680673.583112,604765691.0,1944.58421543,400669.731889,12188,6244,1.0070002274,0.515901594331,19.4240780911,15.7744410937,248.83299182,0.0,19.4451682953,13.8669950739,30.3333333333,489,8,544,304,0.0,0.0,0.0,0.0,ftp
604747300,605,307,8389.0,10983.0,13.8661157025,14.0342624366,35.7752442997,85.1443889335,32.0332145344,1.5080679153094194,663.827991218,752249.000763,604747300.0,1001.23725166,718335.784687,604575745.0,1975.73772876,400785.085721,19360,9836,1.00041786048,0.507650054825,21.2179627601,51.6773435354,2670.54783488,0.0,21.2412280702,13.8661157025,35.7752442997,2238,9,2054,301,0.0,0.0,0.0,0.0,ftp
610773696,667,336,8558.0,11518.0,12.8305847076,12.9385157301,34.2797619048,77.1235818202,32.8697848835,1.6421794300715924,609.554586826,716030.941608,610773696.0,917.077621622,699610.434907,610592161.0,1822.66316716,555387.048478,13348,6728,1.09205750734,0.550121922736,19.9960159363,46.9114477742,2200.68393227,0.0,20.0159521436,12.8305847076,34.2797619048,929,6,761,332,603902.188,0.0,6689.896,0.0,ftp
604140097,643,325,8310.0,11162.0,12.9237947123,13.0376441513,34.3446153846,78.4396324279,32.2309346734,1.6022773605109677,624.757080662,699639.855495,604140097.0,941.028188474,663142.016933,603962570.0,1864.08200617,385443.776742,12868,6508,1.06432266819,0.53795469232,20.0949432405,47.6957608658,2274.88560457,0.0,20.1157024793,12.9237947123,34.3446153846,1747,8,1205,320,0.0,0.0,0.0,0.0,ftp
606674256,629,319,8079.0,11498.0,12.8441971383,12.9755239527,36.0438871473,83.1816869053,32.2693765334,1.5626178144602199,640.627514256,702031.975459,606674256.0,966.041808917,655038.307933,606499269.0,1907.23040566,303657.510934,12588,6388,1.03680021656,0.525817597904,20.6290832455,50.5286549995,2553.14497606,0.0,20.6508438819,12.8441971383,36.0438871473,2221,9,1728,313,0.0,0.0,0.0,0.0,ftp
603540775,637,321,8149.0,11044.0,12.7927786499,12.9092531037,34.4049844237,78.9108942104,31.8006683144,1.587299549065264,630.659117032,698931.256036,603540775.0,948.963482704,658078.319052,603359069.0,1885.49709063,354328.716674,12748,6428,1.05543821791,0.531861331159,20.0135557873,47.9071695396,2295.09689329,0.0,20.0344467641,12.7927786499,34.4049844237,1747,8,1206,317,0.0,0.0,0.0,0.0,ftp
603689244,667,337,8507.0,11454.0,12.7541229385,12.8703208741,33.9881305638,77.0464059397,33.065025091,1.663107318837703,601.88359322,679788.817894,603689244.0,906.440306306,648049.45273,603507355.0,1796.15284226,456326.722729,13348,6748,1.10487308931,0.55823422953,19.8616915423,46.8766051531,2197.41611068,0.0,19.8814741036,12.7541229385,33.9881305638,1747,8,1207,332,0.0,0.0,0.0,0.0,ftp
604030028,653,329,8356.0,11284.0,12.7963246554,12.9107312084,34.2978723404,77.9455878167,32.5149398036,1.6257469901810908,615.728876656,690500.278855,604030028.0,926.426423313,655442.696867,603848352.0,1841.00107317,414050.858639,13068,6588,1.08107208207,0.544674908116,19.97965412,47.3642512279,2243.37229438,0.0,20.0,12.7963246554,34.2978723404,930,6,759,325,0.0,0.0,0.0,0.0,ftp
603025901,645,326,8248.0,11164.0,12.7875968992,12.9025191805,34.245398773,78.3261498351,32.1909887582,1.610212759335523,621.676186598,697097.430104,603025901.0,936.375622671,661295.945495,602844410.0,1854.90587692,415967.089779,12908,6528,1.06960579791,0.540606961425,19.9711934156,47.6122684669,2266.92810856,0.0,19.9917610711,12.7875968992,34.245398773,1748,8,1203,321,0.0,0.0,0.0,0.0,ftp
604636441,626,319,8053.0,11468.0,12.8642172524,12.9756361519,35.9498432602,83.2054968683,32.2855168433,1.562922668764518,640.504704449,702790.186595,604636441.0,967.4183056,655574.521294,604452988.0,1900.79555975,338166.932826,12528,6388,1.03533290016,0.527589768609,20.6353065539,50.6031262054,2560.67638176,0.0,20.6571428571,12.8642172524,35.9498432602,2277,11,1570,312,0.0,0.0,0.0,0.0,ftp
603421883,626,318,8510.0,11424.0,13.5942492013,13.7317698377,35.9245283019,83.3254080314,33.0349305545,1.5644112793967069,639.89595228,722177.868711,603421883.0,965.4750128,687477.572859,603242159.0,1902.97211041,456771.933505,12528,6368,1.0374168018,0.526994477593,21.0941798942,50.6778063991,2568.24006143,0.0,21.1165254237,13.5942492013,35.9245283019,2280,11,1568,312,0.0,0.0,0.0,0.0,ftp
603625017,628,320,8079.0,11498.0,12.8646496815,12.9757161992,35.93125,83.0756441849,32.4323867445,1.570511448832148,637.407620908,700099.554943,603625017.0,962.719325359,653548.927365,603449861.0,1891.69235423,340601.095232,12568,6408,1.04038100197,0.530130446863,20.6290832455,50.5286549995,2553.14497606,0.0,20.6508438819,12.8646496815,35.93125,2277,11,1563,313,0.0,0.0,0.0,0.0,ftp
604133415,619,313,8590.0,10842.0,13.8772213247,14.0011944024,34.6389776358,79.9185924838,32.1650806221,1.5427055959154319,648.908071966,722709.562101,604133415.0,977.562160194,682345.75926,603954848.0,1935.75271795,376875.256255,12388,6268,1.02460811574,0.518097480173,20.8274383708,48.628499053,2364.73092015,0.0,20.8497854077,13.8772213247,34.6389776358,1749,8,1176,308,0.0,0.0,0.0,0.0,ftp
604516841,617,313,8529.0,11318.0,13.8233387358,13.9729413791,36.1597444089,83.973439268,32.831177982,1.5384186790587693,650.717805167,707419.249607,604516841.0,981.358508117,655949.80437,604329366.0,1936.95309615,297770.856427,12348,6268,1.02064981181,0.517768867253,21.3179377014,51.0577144492,2606.89020477,0.0,21.3408602151,13.8233387358,36.1597444089,2221,9,1740,307,0.0,0.0,0.0,0.0,ftp
604770655,597,302,8199.0,10504.0,13.7336683417,13.867460662,34.7814569536,81.3630062819,30.9257730106,1.4865139248530501,673.463981069,746514.232371,604770655.0,1014.71586409,702601.119955,604577894.0,2008.56443189,393123.547153,11948,6048,0.987151071343,0.49936285351,20.7811111111,49.4293788301,2443.26349153,0.0,20.8042269188,13.7336683417,34.7814569536,1749,8,1538,297,0.0,0.0,0.0,0.0,ftp
604508235,630,320,8725.0,11528.0,13.8492063492,13.9737816391,36.025,83.051892982,33.5032656751,1.5715253242166336,636.994978925,693051.614892,604508235.0,961.062376789,642848.689512,604301726.0,1894.36277743,339924.571063,12608,6408,1.04216942553,0.529355898683,21.2965299685,50.5545497827,2555.76250374,0.0,21.3189473684,13.8492063492,36.025,2279,11,1569,314,0.0,0.0,0.0,0.0,ftp
604590848,628,319,8079.0,11498.0,12.8646496815,12.9757161992,36.0438871473,83.1816869053,32.3805761612,1.5663485531292725,639.102376321,699108.322151,604590848.0,964.259725678,651078.847593,604408521.0,1900.65572642,318028.679372,12568,6388,1.03871899827,0.527629554856,20.6508438819,50.5508769543,2555.39116085,0.0,20.6726504752,12.8646496815,36.0438871473,2277,11,1574,313,0.0,0.0,0.0,0.0,ftp
604669716,627,318,8053.0,11468.0,12.8437001595,12.9754426824,36.0628930818,83.3120912553,32.28374017,1.562836661064071,640.53995339,696645.759377,604669716.0,965.926063898,646191.096906,604469711.0,1906.8445142,302991.274752,12548,6368,1.03692972115,0.525906939914,20.6353065539,50.6031262054,2560.67638176,0.0,20.6571428571,12.8437001595,36.0628930818,2221,9,1730,312,0.0,0.0,0.0,0.0,ftp
604300387,628,318,8079.0,11498.0,12.8646496815,12.9757161992,36.1572327044,83.2881081177,32.3961401004,1.5654466228233608,639.471308995,699318.973672,604300387.0,963.796470494,651555.21735,604113048.0,1905.71939432,305157.997384,12568,6368,1.03921826547,0.526228357355,20.6726504752,50.5731266919,2557.64114339,0.0,20.6945031712,12.8646496815,36.1572327044,2277,11,1544,313,0.0,0.0,0.0,0.0,ftp
604808273,631,319,8395.0,10894.0,13.3042789223,13.4289180057,34.1504702194,79.1958558059,31.8927515729,1.5707457096903832,637.311141201,732032.505471,604808273.0,960.013131746,705330.797465,604627647.0,1901.34480189,495277.028347,12628,6388,1.04330583454,0.527439875149,20.2828601472,48.129112654,2316.41148486,0.0,20.3042105263,13.3042789223,34.1504702194,1748,8,1196,314,0.0,0.0,0.0,0.0,ftp
604013947,628,319,8079.0,11498.0,12.8646496815,12.9757161992,36.0438871473,83.1816869053,32.4115032397,1.5678445915090764,638.492544397,701432.264968,604013947.0,963.339628389,655296.006887,603838439.0,1898.86301572,317552.011665,12568,6388,1.03971109131,0.528133500202,20.6508438819,50.5508769543,2555.39116085,0.0,20.6726504752,12.8646496815,36.0438871473,2277,11,1561,313,0.0,0.0,0.0,0.0,ftp
603575755,599,302,8004.0,10554.0,13.3622704508,13.4813377332,34.9470198675,81.3330618582,30.7467618543,1.4927703648401187,670.639727778,752628.030293,603575755.0,1009.32400502,714805.806804,603390536.0,2004.61972093,359687.81228,11988,6048,0.992418921797,0.500351443043,20.5742793792,49.3440268849,2434.83298921,0.0,20.5971143174,13.3622704508,34.9470198675,1748,8,1581,298,0.0,0.0,0.0,0.0,ftp
605379811,235,120,3231.0,5062.0,13.7489361702,14.0815978652,42.1833333333,129.018335179,13.6988380671,0.5864087198639665,1710.11246045,2307000.94506,605379811.0,2587.0932094,2405195.52081,605199943.0,5085.71380672,1343743.69821,4708,2408,0.388186053994,0.19822266587,23.2949438202,76.7658233613,5892.99163633,0.0,23.3605633803,13.7489361702,42.1833333333,1691,6,2463,116,9086.52476923,16163291.3134,5923.98617949,802020.358217,ftp
604732559,577,293,7688.0,10686.0,13.3240901213,13.483683243,36.4709897611,86.7963883199,30.3836790769,1.4386524870409696,695.894774453,805025.167575,604732559.0,1049.88291493,778559.890299,604552690.0,2070.38592466,512107.818221,11548,5868,0.954140787382,0.484511699659,21.0952927669,52.6220212055,2769.07711575,0.0,21.1195402299,13.3240901213,36.4709897611,2221,9,1667,287,74676.716,0.0,8550.362,0.0,ftp
604093298,599,303,7445.0,10374.0,12.429048414,12.5621355041,34.2376237624,81.271047016,29.497099304,1.4931468416986147,670.469809101,745321.464677,604093298.0,1010.18946154,702753.588463,603904818.0,1999.68482781,435873.959649,11988,6068,0.991568689775,0.501578151923,19.7331118494,49.2196835677,2422.57725051,0.0,19.7549889135,12.429048414,34.2376237624,1746,8,1119,298,0.0,0.0,0.0,0.0,ftp
603712789,441,224,5262.0,8140.0,11.9319727891,12.0834183137,36.3392857143,94.4799362829,22.1992978188,1.1015171653088833,909.20600753,1121215.11074,603712789.0,1372.07452045,1123466.46426,603538798.0,2706.45200897,656998.497697,8828,4488,0.730479804363,0.371037360946,20.1231231231,56.7773901826,3223.67203595,0.0,20.1533834586,11.9319727891,36.3392857143,1691,6,2643,219,320368.268,0.0,7339.369,0.0,ftp
604066047,563,286,7507.0,10508.0,13.3339253996,13.4939832397,36.7412587413,87.838744861,29.8228978263,1.4054754512630305,712.342036557,943647.605921,604066047.0,1074.85061744,976849.919821,603874806.0,2118.85896842,932972.738879,11268,5728,0.932017289825,0.473458161438,21.1941176471,53.2307793144,2833.51586642,0.0,21.2190812721,13.3339253996,36.7412587413,2221,9,1599,280,231900.445,136571709.633,12092.609,1660703.91523,ftp
448578543,2079,2597,19498.0,80282.0,9.37854737855,13.2707259443,30.913361571,31.3575084844,222.435962569,10.424038494413674,95.9526295187,99479.3199426,448577834.0,215.869987488,157402.259561,448578327.0,172.795965716,90110.3634211,66536,83112,4.63463986952,5.78939862489,21.3341885824,27.1804266144,738.775590942,1.0,21.3387510693,9.37854737855,30.913361571,99780,2600,222,1040,0.0,0.0,0.0,0.0,ftp
608939373,571,290,7604.0,10624.0,13.3169877408,13.4723645158,36.6344827586,87.2336728891,29.9340144655,1.4139338630021547,708.069038372,837057.605589,608939373.0,1068.31468947,819985.385821,608754004.0,2106.41523875,578603.548259,11428,5808,0.937695976509,0.476237886493,21.1461716937,52.8807698655,2796.37582156,0.0,21.1707317073,13.3169877408,36.6344827586,2221,9,1746,284,297074.2295,390786363.322,7302.7335,1773780.89614,ftp
161894945,752,938,7596.0,29501.0,10.1010638298,14.4271123273,31.4509594883,32.2251657318,229.142423193,10.438868242612516,95.8525429248,99436.2760017,161894176.0,215.571472703,156766.111099,161894722.0,172.779852721,89934.9066139,24072,30024,4.64498752571,5.79388071691,21.9379065642,27.9484360392,781.115077035,1.0,21.950887574,10.1010638298,31.4509594883,37097,940,229,376,0.0,0.0,0.0,0.0,ftp
605787444,601,307,8384.0,9214.0,13.9500831947,14.0692633363,30.013029316,12.4020275439,29.0497932473,1.4988755692995182,667.902363837,750472.086089,605786148.0,1009.64358,711922.936517,605786549.0,1979.69460458,413700.674422,12044,6144,0.99209715545,0.506778413849,19.3597359736,15.517411222,240.790051032,0.0,19.3810572687,13.9500831947,30.013029316,473,8,549,300,425389.47,0.0,5515.776,0.0,ftp
606869952,608,308,8118.0,11198.0,13.3519736842,13.4737940554,36.3571428571,84.6261892277,31.8288950315,1.5093843367614945,663.24584918,935239.323254,606869952.0,999.785752883,991122.648081,606694935.0,1976.205,1041912.01937,12172,6172,1.00186209252,0.507522244239,21.0643402399,51.3724860085,2639.1323187,0.0,21.0873362445,13.3519736842,36.3571428571,1196,7,974,303,286989.1785,405373738.63,11640.544,9363396.2736,ftp
608951962,411,209,4938.0,7686.0,12.0145985401,12.1821453124,36.7751196172,97.8132156062,20.7306992797,1.018142708603343,983.767305331,1247099.22419,608951962.0,1485.2486878,1266324.39735,608777631.0,2926.81553365,798053.794881,8228,4188,0.674930085864,0.343212622739,20.3285024155,58.6985874632,3445.52417017,0.0,20.3612903226,12.0145985401,36.7751196172,1691,6,2322,204,595423.865,0.0,10688.271,0.0,ftp
604463900,610,310,8145.0,11228.0,13.3524590164,13.4738828626,36.2193548387,84.3778887099,32.0498875119,1.5220098338378851,657.740914037,931529.811674,604463900.0,992.551559934,988665.596047,604289478.0,1955.62937864,1047709.19175,12212,6212,1.00915869418,0.512851139663,21.0347448426,51.2713040362,2628.74661757,0.0,21.0576086957,13.3524590164,36.2193548387,2278,11,1568,304,340086.977,0.0,18636.659,0.0,ftp
604654000,618,314,8253.0,11348.0,13.354368932,13.4742321584,36.1401273885,83.8399097168,32.4168863515,1.5413773827676656,649.467239527,916898.124792,604654000.0,979.990275527,972078.109262,604479562.0,1931.24460703,1032685.47204,12372,6292,1.0220721272,0.519305255568,21.0085744909,50.9636739623,2597.29606374,0.0,21.0311158798,13.354368932,36.1401273885,2278,11,1568,308,274779.663,0.0,18273.563,0.0,ftp
605537664,624,317,8334.0,11438.0,13.3557692308,13.4744880653,36.0820189274,83.4431108317,32.6519738993,1.553990867857891,644.189004255,818663.197279,605537664.0,971.970568218,832341.687878,605363334.0,1915.70675316,772885.378922,12492,6352,1.03048916211,0.52350170575,20.9893842887,50.7369064984,2574.23368102,0.0,21.0116896918,13.3557692308,36.0820189274,2278,11,1568,311,196852.171,0.0,13072.644,0.0,ftp
602173774,603,305,7915.0,10310.0,13.1260364842,13.259261242,33.8032786885,81.0342316539,30.2653499486,1.5078703842721652,663.918163175,811889.914369,602173774.0,1000.28866113,810438.446357,602009707.0,1980.29508882,652712.695392,12072,6112,1.00137207237,0.506498311898,20.0495049505,49.1005976739,2410.86869194,0.0,20.0715859031,13.1260364842,33.8032786885,1742,8,1485,300,105433.931,115835592.557,7912.31,719085.17006,ftp
603927240,612,311,7871.0,11258.0,12.8611111111,12.9750607089,36.1993569132,84.2424236063,31.6743454062,1.528329803437911,655.018698482,923618.300505,603927240.0,988.424288052,978791.093534,603752177.0,1947.58766774,1039069.60059,12252,6232,1.01336710694,0.5149626965,20.7023809524,51.1579157644,2617.13234535,0.0,20.7248104009,12.8611111111,36.1993569132,2277,11,1567,305,506371.284,0.0,18575.208,0.0,ftp
604514832,645,326,8523.0,10988.0,13.2139534884,13.340644151,33.7055214724,78.3674526252,32.2754694628,1.606246776092336,623.21116701,707530.365652,604514832.0,938.687627329,676724.888655,604350427.0,1859.53977538,439369.96478,12912,6532,1.06697133942,0.53927543667,20.0730452675,47.6202128218,2267.68466919,0.0,20.0937178167,13.2139534884,33.7055214724,1748,8,1151,321,0.0,0.0,0.0,0.0,ftp
602365441,627,318,7178.0,10218.0,11.4481658692,11.5833598694,32.1320754717,79.4679558226,28.8794788279,1.5688151007321816,638.09898411,716019.970495,602365441.0,962.245113419,679191.804409,602186184.0,1899.64095899,416412.597428,12548,6368,1.04089636842,0.52791873231,18.3890063425,47.9914327194,2303.17761446,0.0,18.4084656085,11.4481658692,32.1320754717,1739,8,1200,312,0.0,0.0,0.0,0.0,ftp
605178641,628,318,8079.0,11498.0,12.8646496815,12.9757161992,36.1572327044,83.2881081177,32.3491258179,1.563174798166745,640.400678307,702998.64164,605178641.0,965.197194577,656801.859239,605002970.0,1908.52671924,299651.205615,12568,6368,1.03771011971,0.525464678454,20.6726504752,50.5731266919,2557.64114339,0.0,20.6945031712,12.8646496815,36.1572327044,2277,11,1568,313,0.0,0.0,0.0,0.0,ftp
606277492,614,311,7871.0,11258.0,12.819218241,12.9746228167,36.1993569132,84.2424236063,31.5515589023,1.5257040088171374,656.144471861,924799.711375,606277492.0,989.033429038,979912.152503,606102130.0,1955.16816129,1032615.65431,12292,6232,1.01273757991,0.51296642891,20.6576673866,51.1116264402,2612.39835736,0.0,20.68,12.819218241,36.1993569132,2194,10,1267,305,290848.553,0.0,18630.779,0.0,ftp
602663083,1705,858,23713.0,27046.0,13.9079178886,13.9460425485,31.5221445221,48.2947252732,84.2245052531,4.252790775306209,235.231492194,226377.424853,602663083.0,353.675518192,188340.053142,602486259.0,703.017805134,266913.33068,34108,17168,2.82910974323,1.42368103208,19.7968018721,31.2800468661,978.441331945,0.0,19.8045259462,13.9079178886,31.5221445221,2656,89,90,852,0.0,0.0,0.0,0.0,ftp
