Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.254.200-176.9.143.27-51617-443-6,192.168.254.200,51617,176.9.143.27,443,6,13/12/2021 09:29:09 PM,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1022,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-176.9.143.27-51618-443-6,192.168.254.200,51618,176.9.143.27,443,6,13/12/2021 09:29:09 PM,3719114,5,7,1094.0,990.0,581.0,0.0,218.8,280.28503349269295,822.0,0.0,141.42857142857142,304.24762784222173,560.3485131136072,3.2265749315562795,338101.2727272727,889609.5087435938,3000603.0,2.0,3483773.0,870943.25,1581046.0729829844,3236595.0,2.0,3478928.0,579821.3333333334,1191680.049545962,3000603.0,3.0,0,0,0,0,112,152,1.3444062214817831,1.8821687100744964,0.0,822.0,160.30769230769232,276.1247859861505,76244.89743589744,1,2,0,6,11,0,0,0,1.0,173.66666666666666,218.8,141.42857142857142,0,0,0,1503,5,6171,5,1094,7,990,64240,64,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-176.9.143.27-51618-443-6,192.168.254.200,51618,176.9.143.27,443,6,13/12/2021 09:29:13 PM,3969,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,503.9052658100277,3969.0,0.0,3969.0,3969.0,3969.0,3969.0,0.0,3969.0,3969.0,0,0,0,0,0,0,0,0,0,40,0,503.9052658100277,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1022,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-176.9.143.27-51625-443-6,192.168.254.200,51625,176.9.143.27,443,6,13/12/2021 09:29:14 PM,717663,5,5,1094.0,958.0,581.0,0.0,218.8,280.28503349269295,821.0,0.0,191.6,356.8112946642805,2859.280748763695,13.934116709374733,79740.33333333333,117158.96936961336,238280.0,1.0,479374.0,119843.5,133457.4857460857,236049.0,3052.0,482885.0,120721.24999999999,139423.56872584348,245089.0,1.0,0,0,0,0,112,112,6.967058354687366,6.967058354687366,0.0,821.0,186.54545454545453,293.87492701364084,86362.47272727272,1,2,0,5,9,0,0,0,1.0,205.2,218.8,191.6,0,0,0,2052,5,4276,0,0,0,0,64240,64,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-176.9.143.27-51625-443-6,192.168.254.200,51625,176.9.143.27,443,6,13/12/2021 09:29:14 PM,5102761,3,2,31.0,31.0,31.0,0.0,10.333333333333332,17.8978583448784,31.0,0.0,15.5,21.920310216782973,12.150284914382626,0.97986168664376,1275690.25,2396372.910173258,4866521.0,8.0,3184.0,1592.0,2240.1142827989825,3176.0,8.0,4866521.0,4866521.0,0.0,4866521.0,4866521.0,0,0,0,0,60,40,0.587917011986256,0.39194467465750404,0.0,31.0,10.333333333333334,16.00833116432399,256.2666666666667,2,0,0,2,5,0,0,0,0.0,12.4,10.333333333333334,15.5,0,0,0,0,0,0,3,31,2,31,1022,64,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-176.9.143.27-51625-443-6,192.168.254.200,51625,176.9.143.27,443,6,13/12/2021 09:29:19 PM,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,40,0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1022,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-176.9.143.27-51624-443-6,192.168.254.200,51624,176.9.143.27,443,6,13/12/2021 09:29:13 PM,6912757,7,7,663.0,168.0,581.0,0.0,94.71428571428571,215.37851508891217,137.0,0.0,24.0,51.15010589757692,120.21252880724724,2.0252411592075346,531750.5384615385,1348338.2980789486,4924510.0,4.0,6677575.0,1112929.1666666667,2035039.1292685668,5198500.0,5.0,5677332.0,946222.0000000001,2067462.8458725926,5158414.0,4.0,0,0,0,0,164,152,1.0126205796037673,1.0126205796037673,0.0,581.0,55.400000000000006,149.95608881078678,22486.828571428574,2,3,0,5,12,0,0,0,1.0,59.357142857142854,94.71428571428571,24.0,0,0,0,0,0,0,3,331,3,84,64240,55,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-176.9.143.27-51624-443-6,192.168.254.200,51624,176.9.143.27,443,6,13/12/2021 09:29:20 PM,1433,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1395.6734124214934,1433.0,0.0,1433.0,1433.0,1433.0,1433.0,0.0,1433.0,1433.0,0,0,0,0,0,0,0,0,0,40,0,1395.6734124214934,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-138.201.220.95-51616-443-6,192.168.254.200,51616,138.201.220.95,443,6,13/12/2021 09:29:05 PM,32810813,18,19,3348.0,8385.0,517.0,0.0,186.0,232.99633927949824,2824.0,0.0,441.31578947368416,728.6168824584761,357.5955280352242,1.1276770252538393,911411.4722222222,2378984.4886989254,1.0004588E7,1.0,3.0300267E7,1782368.6470588236,3301773.236537886,1.0239239E7,8.0,3.2578674E7,1809926.3333333335,3294163.741391343,1.0236314E7,1.0,0,0,0,0,372,428,0.5485996339072732,0.5790773913465661,0.0,2824.0,308.76315789473693,549.673437902637,302140.8883357042,1,2,0,18,36,0,0,0,1.0,317.1081081081081,186.0,441.3157894736842,0,0,0,4589,6,4006,3,558,3,1397,64240,501,10,20,5147987.0,6948506.407695973,1.0061323E7,234651.0,1.00021465E7,3452.8024125339116,1.0004588E7,9999705.0,NeedManualLabel
192.168.254.200-138.201.220.95-51616-443-6,192.168.254.200,51616,138.201.220.95,443,6,13/12/2021 09:29:38 PM,235571,4,1,24.0,0.0,24.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,101.8801125775244,21.225023453650916,58892.75,117504.87693531418,235150.0,3.0,421.0,140.33333333333334,123.9771484320128,244.0,3.0,0,0,0,0,0,0,0,0,0,80,20,16.980018762920732,4.245004690730183,0.0,24.0,4.0,9.797958971132712,96.0,1,0,1,1,4,0,0,0,0.0,4.8,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1022,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-138.201.220.95-51616-443-6,192.168.254.200,51616,138.201.220.95,443,6,13/12/2021 09:29:39 PM,2117,1,1,24.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,11336.797354747285,944.7331128956071,2117.0,0.0,2117.0,2117.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,472.36655644780353,472.36655644780353,0.0,24.0,16.0,13.856406460551018,192.0,1,0,1,1,2,0,0,0,1.0,24.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,1022,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-34.117.237.239-51605-443-6,192.168.254.200,51605,34.117.237.239,443,6,13/12/2021 09:26:51 PM,170498899,16,16,1362.0,1759.0,660.0,0.0,85.12499999999999,185.05958499899432,669.0,0.0,109.93749999999999,209.15240655241493,18.305103542046922,0.18768449642598573,5499964.483870967,1.7035686253837775E7,5.8346662E7,0.0,1.70478059E8,1.1365203933333334E7,2.346647483975289E7,5.8370561E7,1.0,1.70474159E8,1.1364943933333334E7,2.3486714343131967E7,5.8367845E7,0.0,0,0,0,0,332,332,0.09384224821299286,0.09384224821299286,0.0,669.0,94.57575757575759,192.35595752130837,37000.81439393939,2,2,0,18,31,0,0,0,1.0,97.53125,85.125,109.9375,0,0,0,2902,12,8641,5,454,5,586,64240,267,9,20,168568.0,186970.9001663093,384463.0,60261.0,5.6657328666666664E7,2643856.5924373306,5.8346662E7,5.3610483E7,NeedManualLabel
192.168.254.93-34.117.237.239-33760-443-6,192.168.254.93,33760,34.117.237.239,443,6,13/12/2021 09:27:21 PM,170384323,41,16,2688.0,1759.0,660.0,0.0,65.5609756097561,149.20188483737192,669.0,0.0,109.93750000000001,209.15240655241493,26.09981905436218,0.3345378201256227,3042577.196428571,1.2885672751526454E7,5.8838358E7,0.0,1.70357061E8,4258926.525,1.5130256612050334E7,5.8863486E7,0.0,1.70358718E8,1.1357247866666667E7,2.34976699044872E7,5.8863649E7,34.0,0,0,0,0,1328,520,0.24063246710790406,0.09390535301771866,0.0,669.0,76.6724137931034,166.241463353554,27636.22413793104,2,3,0,29,55,0,0,0,0.0,78.01754385964912,65.5609756097561,109.9375,0,0,0,2106,11,15260,13,896,5,586,64240,272,20,32,141458.0,163686.5076052391,328796.0,26072.0,5.6644033E7,3533570.708133488,5.8838358E7,5.2567806E7,NeedManualLabel
192.168.254.200-200.130.99.22-51626-443-6,192.168.254.200,51626,200.130.99.22,443,6,13/12/2021 09:29:15 PM,65328444,27,37,3719.0,192755.0,3039.0,0.0,137.7407407407408,588.5900749700731,42360.0,0.0,5209.594594594594,8871.487293757642,3007.480172036548,0.9796651516757386,1036959.4285714285,2995959.760075439,1.0128223E7,0.0,6.5328443E7,2512632.4230769225,4309031.109506119,1.0165609E7,1.0,6.5289889E7,1813608.0277777778,3818473.835344576,1.0166161E7,1.0,0,0,0,0,600,836,0.41329623586320224,0.5663689158125363,0.0,42360.0,3022.676923076923,7129.533599550212,5.08302493471154E7,2,2,0,13,63,0,0,0,1.0,3069.90625,137.74074074074073,5209.594594594595,0,0,0,196406,28,693391,3,531,5,27536,64240,305,10,20,85333.83333333333,117738.3075458734,325666.0,37033.0,1.00217315E7,52170.14243319671,1.0128223E7,1.0000293E7,NeedManualLabel
192.168.254.200-200.130.99.22-51626-443-6,192.168.254.200,51626,200.130.99.22,443,6,13/12/2021 09:30:20 PM,38613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.79602724471033,38613.0,0.0,38613.0,38613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25.898013622355165,25.898013622355165,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-200.130.99.22-51626-443-6,192.168.254.200,51626,200.130.99.22,443,6,13/12/2021 09:30:20 PM,771,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,40207.52269779507,2594.0337224383916,771.0,0.0,771.0,771.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,1297.0168612191958,1297.0168612191958,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,1,1,2,0,0,0,1.0,31.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-198.178.125.55-51622-443-6,192.168.254.200,51622,198.178.125.55,443,6,13/12/2021 09:29:10 PM,109520779,11,7,1344.0,6789.0,639.0,0.0,122.18181818181819,211.80595750914006,4467.0,0.0,969.8571428571429,1632.2718756967163,74.25988085785986,0.16435237371713726,6442398.764705882,2.611355886599135E7,1.07776517E8,8.0,1.09238643E8,1.0923864299999999E7,3.403083164948752E7,1.07776517E8,904.0,1.09238856E8,1.8206476E7,4.4018557821152255E7,1.08058661E8,2360.0,0,0,0,0,232,152,0.10043756171602833,0.06391481200110893,0.0,4467.0,428.05263157894734,1046.2023106712204,1094539.274853801,2,2,0,8,17,0,0,0,0.0,451.8333333333333,122.18181818181819,969.8571428571429,0,0,0,8133,8,6897,11,1344,7,6789,65535,129,4,20,1462126.0,0.0,1462126.0,1462126.0,1.07776517E8,0.0,1.07776517E8,1.07776517E8,NeedManualLabel
192.168.254.200-198.178.125.55-51620-443-6,192.168.254.200,51620,198.178.125.55,443,6,13/12/2021 09:29:09 PM,110372891,9,6,763.0,5043.0,450.0,0.0,84.77777777777777,153.56576586089898,4467.0,0.0,840.5,1782.309484909958,52.60349663215762,0.13590293652813715,7883777.92857143,2.8720380366120238E7,1.07666251E8,1.0,1.09976978E8,1.374712225E7,3.794980690730628E7,1.07666251E8,1.0,1.09995708E8,2.19991416E7,4.811243181136728E7,1.08062172E8,10.0,0,0,0,0,192,132,0.0815417619168823,0.054361174611254864,0.0,4467.0,362.8749999999999,1103.5781123237264,1217884.6499999994,2,2,0,6,14,0,0,0,0.0,387.06666666666666,84.77777777777777,840.5,0,0,0,5806,6,3002,9,763,6,5043,65535,123,3,20,2310727.0,0.0,2310727.0,2310727.0,1.07666251E8,0.0,1.07666251E8,1.07666251E8,NeedManualLabel
192.168.254.200-23.73.221.60-51627-443-6,192.168.254.200,51627,23.73.221.60,443,6,13/12/2021 09:29:16 PM,115629025,21,25,1241.0,8628.0,609.0,0.0,59.0952380952381,169.0887059391918,2824.0,0.0,345.1200000000001,742.5667377414638,85.35054239192971,0.39782398926221163,2569533.8888888895,4336811.111819983,1.0061158E7,0.0,1.15593464E8,5779673.199999999,4941709.1998564685,1.0093923E7,7.0,1.15593206E8,4816383.583333334,5004667.880811055,1.0097028E7,1.0,0,0,0,0,432,644,0.18161529944579227,0.21620868981641936,0.0,2824.0,209.97872340425528,566.9196127878733,321397.84736355225,2,2,0,12,45,0,0,0,1.0,214.54347826086956,59.095238095238095,345.12,0,0,0,9810,10,32252,1,103,2,719,64240,501,15,20,63417.09090909091,92988.8747683878,343774.0,32765.0,1.0008584636363637E7,19153.078949728555,1.0061158E7,1.0000225E7,NeedManualLabel
23.73.221.60-192.168.254.200-443-51627-6,23.73.221.60,443,192.168.254.200,51627,6,13/12/2021 09:31:12 PM,11805,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.41973739940704,11805.0,0.0,11805.0,11805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,84.70986869970352,84.70986869970352,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.93-142.251.128.98-36766-443-6,192.168.254.93,36766,142.251.128.98,443,6,13/12/2021 09:29:01 PM,170635945,31,13,1846.0,5250.0,517.0,0.0,59.548387096774185,129.46604154749807,2800.0,0.0,403.8461538461538,870.6685023736882,41.58561081605637,0.25785891712323566,3968277.7906976747,1.465068001688106E7,5.8800137E7,3.0,1.70615266E8,5687175.533333336,1.7342191562474683E7,5.8800137E7,3.0,1.70615278E8,1.4217939833333334E7,2.571841308197313E7,5.8840944E7,13.0,0,0,0,0,1008,424,0.18167332797318878,0.0761855891500469,0.0,2800.0,157.68888888888884,493.38270330362406,243426.4919191919,2,3,0,22,42,0,0,0,0.0,161.27272727272728,59.54838709677419,403.84615384615387,0,0,0,3431,8,52494,10,615,4,1750,64240,265,16,32,91274.33333333334,122328.6490742595,232527.0,20400.0,5.6780345666666664E7,3168695.2645303924,5.8800137E7,5.3128299E7,NeedManualLabel
192.168.254.93-142.251.128.70-38888-443-6,192.168.254.93,38888,142.251.128.70,443,6,13/12/2021 09:29:01 PM,170747727,33,11,1846.0,5249.0,517.0,0.0,55.93939393939393,126.18264029620403,2800.0,0.0,477.18181818181813,933.2075672841298,41.55252971537361,0.2576901067620069,3970877.3720930237,1.465507796400823E7,5.8852808E7,1.0,1.70727364E8,5335230.125,1.6836545084742848E7,5.8852808E7,1.0,1.70724343E8,1.70724343E7,2.747531851821008E7,5.8900682E7,113.0,0,0,0,0,1072,360,0.19326758007150513,0.06442252669050172,0.0,2800.0,157.66666666666666,493.3101550656637,243354.90909090918,2,3,0,22,42,0,0,0,0.0,161.25,55.93939393939394,477.1818181818182,0,0,0,3430,8,46605,11,615,3,1749,64240,265,16,32,110563.0,156471.7440913854,291241.0,20180.0,5.6798200333333336E7,3185328.2355591445,5.8852808E7,5.3128879E7,NeedManualLabel
192.168.254.200-200.130.99.22-51659-443-6,192.168.254.200,51659,200.130.99.22,443,6,13/12/2021 09:31:15 PM,65254871,27,44,3664.0,188536.0,3039.0,0.0,135.70370370370375,590.4214150024094,28240.0,0.0,4284.909090909093,5539.083707358533,2945.3739936134425,1.088041381615788,932212.4428571429,2854066.8684633602,1.0000944E7,0.0,6.0441017E7,2324654.5,4305009.229553379,1.0038839E7,1.0,6.5216156E7,1516654.7906976743,3547210.6313209883,1.0038289E7,0.0,0,0,0,0,612,964,0.413762215544032,0.6742791660717559,0.0,28240.0,2669.444444444445,4782.0901608741415,2.2868386306729276E7,1,2,0,10,70,0,0,0,1.0,2707.042253521127,135.7037037037037,4284.909090909091,0,0,0,192163,36,921640,3,523,6,26933,64240,286,9,20,73012.0,86827.38319217043,250246.0,36921.0,1.0000490833333332E7,316.3266771342432,1.0000944E7,1.0000128E7,NeedManualLabel
192.168.254.200-200.130.99.22-51659-443-6,192.168.254.200,51659,200.130.99.22,443,6,13/12/2021 09:32:20 PM,37943,4,1,31.0,0.0,31.0,0.0,7.75,15.500000000000002,0.0,0.0,0.0,0.0,817.0149961784783,131.77661228685133,9485.75,18970.16667252382,37941.0,0.0,2.0,0.6666666666666667,0.5773502691896257,1.0,0.0,0,0,0,0,0,0,0,0,0,80,20,105.42128982948107,26.355322457370267,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.93-35.166.102.22-48110-443-6,192.168.254.93,48110,35.166.102.22,443,6,13/12/2021 09:32:35 PM,3679,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.4389779831477,1839.5,2279.0051557642428,3451.0,228.0,228.0,228.0,0.0,228.0,228.0,0,0,0,0,0,0,0,0,0,64,20,543.6259853220984,271.8129926610492,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-23.37.255.82-51665-443-6,192.168.254.200,51665,23.37.255.82,443,6,13/12/2021 09:31:43 PM,62039224,10,11,881.0,6552.0,534.0,0.0,88.1,173.9274753069988,2824.0,0.0,595.6363636363635,896.4050728021649,119.81129873578045,0.33849552986027037,3101961.2,1.3804577353057642E7,6.175106E7,0.0,6.2039224E7,6893247.111111111,2.0571693451365445E7,6.175106E7,975.0,6.1999906E7,6199990.600000001,1.9545150160717566E7,6.1826432E7,2.0,0,0,0,0,212,232,0.1611883475525097,0.17730718230776066,0.0,2824.0,337.8636363636363,682.3126846007624,465550.59956709953,1,2,1,9,20,0,0,0,1.0,353.95238095238096,88.1,595.6363636363636,0,0,0,7402,9,42915,10,881,11,6552,64240,501,3,20,248409.0,0.0,248409.0,248409.0,6.175106E7,0.0,6.175106E7,6.175106E7,NeedManualLabel
192.168.254.200-52.184.213.21-51664-443-6,192.168.254.200,51664,52.184.213.21,443,6,13/12/2021 09:31:42 PM,78454296,10,9,1337.0,3098.0,957.0,0.0,133.7,300.248064106998,1412.0,0.0,344.22222222222223,523.7322258983539,56.52972783032812,0.24217921731143952,4358572.0,1.8298497150347047E7,7.767906E7,2.0,7.8309125E7,8701013.888888888,2.5866856382758796E7,7.767906E7,917.0,7.8309461E7,9788682.625,2.7507176257425807E7,7.7865231E7,45.0,0,0,0,0,212,192,0.12746274595338922,0.1147164713580503,0.0,1412.0,221.75000000000003,414.6907376524545,171968.40789473685,2,2,0,9,18,0,0,0,0.0,233.42105263157896,133.7,344.22222222222223,0,0,0,4435,10,10009,10,1337,9,3098,64240,2046,3,20,630065.0,0.0,630065.0,630065.0,7.767906E7,0.0,7.767906E7,7.767906E7,NeedManualLabel
192.168.254.200-200.130.99.22-51683-443-6,192.168.254.200,51683,200.130.99.22,443,6,13/12/2021 09:33:15 PM,65226173,31,52,3664.0,188552.0,3039.0,0.0,118.19354838709683,551.5943811264965,14120.0,0.0,3626.0000000000005,4320.614212871891,2946.9151900112242,1.2724953217782684,795441.1341463414,2653732.2279776465,9997194.0,0.0,6.0417763E7,2013925.4333333333,4075288.7099731048,1.0035352E7,0.0,6.5187651E7,1278189.2352941176,3296934.153609402,1.003435E7,0.0,0,0,0,0,716,1136,0.4752693370497147,0.7972259847285537,0.0,14120.0,2288.2857142857147,3810.9832446335677,1.4523593290877797E7,1,2,0,10,82,0,0,0,1.0,2315.855421686747,118.19354838709677,3626.0,0,0,0,192179,42,908815,4,523,7,26936,64240,305,9,20,73516.0,87997.24962974695,253138.0,37156.0,9996111.166666668,872.9516405085826,9997194.0,9995144.0,NeedManualLabel
192.168.254.200-200.130.99.22-51683-443-6,192.168.254.200,51683,200.130.99.22,443,6,13/12/2021 09:34:20 PM,38898,4,1,31.0,0.0,31.0,0.0,7.749999999999999,15.5,0.0,0.0,0.0,0.0,796.9561417039436,128.54131317805542,9724.5,19285.331878572033,38652.0,1.0,246.0,82.0,138.56767299770897,242.0,1.0,0,0,0,0,0,0,0,0,0,80,20,102.83305054244434,25.708262635611085,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666669,1,0,1,1,4,0,0,0,0.0,6.2,7.75,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-200.130.99.22-51683-443-6,192.168.254.200,51683,200.130.99.22,443,6,13/12/2021 09:34:20 PM,1763,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,17583.66420873511,1134.4299489506523,1763.0,0.0,1763.0,1763.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,567.2149744753261,567.2149744753261,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,1,1,2,0,0,0,1.0,31.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0833:0000:0000:0000:2003-57048-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,57048,2800:03F0:4001:0833:0000:0000:0000:2003,443,6,19/01/1970 08:24:01 PM,132931,32,14,1846.0,5055.0,517.0,0.0,57.6875,127.79505707539407,2416.0,0.0,361.0714285714286,788.3571490799678,51914.15095049312,346.04418833831085,2954.022222222222,12336.669416619281,58866.0,0.0,132931.0,4288.096774193548,14745.95618772559,58901.0,0.0,132899.0,10223.000000000002,21877.607756943322,58897.0,0.0,0,0,0,0,1040,456,240.7263918875206,105.31779645079027,0.0,2416.0,146.82978723404258,454.5495773002839,206615.31822386675,0,0,0,0,0,0,0,0,0.0,150.02173913043478,57.6875,361.07142857142856,0,0,0,6901,22,51941,0,0,0,0,0,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0813:0000:0000:0000:2001-48156-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,48156,2800:03F0:4001:0813:0000:0000:0000:2001,443,6,19/01/1970 08:24:01 PM,886,30,12,1584.0,8131.0,517.0,0.0,52.8,135.21691385734053,2416.0,0.0,677.5833333333334,929.9741402400132,1.0965011286681715E7,47404.06320541761,21.609756097560975,106.8498661788541,685.0,0.0,884.0,30.48275862068965,127.0535940599352,685.0,0.0,855.0,77.72727272727273,212.6932490273685,716.0,0.0,0,0,0,0,1000,392,33860.045146726865,13544.018058690746,0.0,2416.0,225.93023255813955,565.7222267807357,320041.6378737542,0,0,0,0,0,0,0,0,0.0,231.3095238095238,52.8,677.5833333333334,0,0,0,9715,15,12038413,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2804:04B0:0101:0002:0000:0000:0000:000D-33685-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,33685,2804:04B0:0101:0002:0000:0000:0000:000D,443,17,19/01/1970 08:24:01 PM,342625,782,17105,106666.0,2.2687934E7,1337.0,31.0,136.4015345268541,289.63790347964687,1337.0,28.0,1326.3919321835708,113.17329146592112,6.6529295877417E7,52205.76431959139,19.156043833165747,611.0623590768392,29787.0,0.0,342625.0,438.7003841229191,2894.7014694601444,29787.0,0.0,342615.0,20.031279232927876,625.1440473547096,29790.0,0.0,0,0,0,0,11632,240856,2282.378693907333,49923.38562568405,28.0,1337.0,1274.3703600178917,274.06816742163716,75113.36039385454,0,0,0,0,0,0,0,0,21.0,1274.4416056353778,136.40153452685422,1326.391932183572,0,0,0,22794600,17887,66529295,0,0,0,0,0,0,781,8,0,0,0,0,0,0,0,0,NeedManualLabel
