Fwd Packet Length Std,Bwd IAT Total,Packet Length Mean,Label
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
1.058724,0.000006,0.628333,http
0.865992,0.001672,5.571831,http
0.227326,0.003955,6.369796,http
1.334340,0.100557,0.450000,http
1.531941,0.000363,0.480000,http
1.588085,0.000083,0.598333,http
0.868259,0.099472,0.258519,http
6.360363,0.000731,1.707407,http
1.339446,0.000009,0.651667,http
1.455181,0.000008,0.613333,http
0.369726,0.001717,5.706361,http
0.302855,0.034674,7.805870,http
1.333646,0.100319,0.304444,http
0.771014,0.000050,0.478667,http
8.796926,0.099364,3.716000,http
1.920303,0.050478,0.685641,http
0.000000,0.225495,0.000000,http
1.323405,0.000005,0.183333,http
1.326700,0.000200,6.893333,http
0.890290,0.000152,0.531852,http
0.890290,0.000152,0.531852,http
1.950805,0.051926,1.230909,http
0.000000,0.042883,0.000000,http
3.798672,0.314602,6.373848,http
1.348168,0.000327,0.261212,http
1.820684,0.000099,10.000000,http
0.000000,0.049116,0.000000,http
1.351668,0.066986,0.305135,http
1.820684,0.000061,0.655000,http
1.820684,0.000061,0.655000,http
5.101123,0.000746,0.959259,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.000097,0.000000,http
0.000000,0.001019,0.000000,http
0.000000,0.001019,0.000000,http
3.163848,0.014960,0.856828,http
0.000000,0.000039,0.000000,https
0.000000,0.000039,0.000000,https
0.000000,0.000039,0.000000,https
1.278611,0.001202,1.875686,https
4.162954,0.008590,1.007037,https
0.964653,0.000380,1.745965,https
3.569018,0.006163,1.941720,https
2.258331,0.000166,2.204912,https
0.000000,0.002919,0.000000,https
0.618863,0.001328,0.070000,https
9.026903,0.108284,2.898205,https
3.192594,0.000537,2.429444,https
3.578048,0.050349,0.671282,https
0.000000,0.000617,0.000000,https
9.488085,0.009831,2.639286,https
4.172942,0.003670,1.050769,https
2.940281,0.200427,1.047222,https
0.978642,0.005496,6.174705,https
2.309311,0.002403,1.579474,https
6.611321,0.000873,1.337333,https
1.127140,0.006358,6.761045,https
3.745917,0.200239,0.980476,https
3.701564,0.033581,4.348444,https
0.711788,0.009198,7.626418,https
1.730916,0.488043,0.411275,https
4.211016,0.003692,0.845238,https
5.530741,0.000162,1.549722,https
7.878216,0.004517,4.216202,https
0.000000,0.026684,0.000000,https
0.000000,0.026684,0.000000,https
5.321323,0.000863,1.972903,https
8.774222,0.000640,10.000000,https
3.475512,0.017868,1.019298,https
8.171014,0.082987,2.471515,https
0.955634,0.000064,2.090769,https
5.989355,0.004742,2.734848,https
0.178216,0.259791,0.085333,https
2.004599,0.004769,0.423556,https
4.510594,0.004014,2.151467,https
1.606417,0.003919,4.387634,https
3.821938,0.000364,0.955385,https
3.506185,0.100914,1.742667,https
3.530732,0.050040,0.522222,https
1.993302,0.000307,1.185067,https
4.835121,0.000279,1.216923,https
2.004599,0.026431,0.423556,https
1.972660,0.000212,1.621839,https
2.497320,0.000536,1.713704,https
2.888226,0.008547,0.357619,https
3.591120,0.000157,2.705455,https
7.199503,0.000539,2.574133,https
2.497320,0.000342,1.814510,https
2.004599,0.000421,0.423556,https
2.401676,0.250378,1.874545,https
4.620500,0.000049,1.993333,https
2.375699,0.000082,2.322222,https
2.497320,0.000517,1.713704,https
2.497320,0.000517,1.713704,https
2.087367,0.002082,1.720494,https
7.245340,0.007474,1.208000,https
7.690158,0.000742,4.935887,https
0.000000,0.000369,0.000000,https
10.000000,0.000000,3.092381,https
2.684822,0.000588,1.876250,https
0.000000,0.000000,0.146667,https
2.300862,0.000046,0.526111,https
6.563413,0.025189,2.475062,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
0.312805,0.000000,0.052000,https
8.687639,0.222747,2.599493,https
2.991340,0.009293,1.748889,https
2.684822,0.000596,2.618333,https
5.199908,0.070044,1.958070,https
2.881573,0.000035,0.611515,https
2.210623,0.494555,2.596516,https
3.309384,0.000609,1.753000,https
5.993839,0.035526,1.617391,https
2.123073,0.054377,0.440000,https
3.279061,0.025245,0.638333,https
7.124453,0.002474,2.507949,https
5.726713,0.001624,0.930159,https
3.502960,0.000357,0.880444,https
3.136310,0.000051,0.576970,https
2.163983,0.200232,0.726914,https
2.157930,0.015987,10.000000,https
0.593527,0.000000,1.120000,https
3.180104,0.000698,0.591765,https
5.431681,0.010322,2.244333,https
5.160244,0.000067,2.056111,https
4.219130,0.106042,3.309403,https
2.772762,0.052705,1.758261,https
2.550913,0.018998,2.248172,https
2.258331,0.002890,2.087667,https
0.000000,0.024781,0.034667,https
1.797872,0.000602,1.240784,https
4.913244,0.002902,2.792381,https
7.662139,0.002199,2.394815,https
9.196866,0.010161,2.923718,https
5.495423,0.002341,1.899091,https
1.380691,0.125638,4.371462,https
5.256437,0.201592,1.982828,https
4.702260,0.000473,1.083333,https
2.300285,0.000708,1.924348,https
2.574836,0.013445,1.303333,https
8.606211,0.000707,1.790719,https
