NormFwd_Packet_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_Packet_Length_Mean,NormBwd_Packet_Length_Std,NormFlow_IAT_Mean,NormFlow_IAT_Std,NormFwd_IAT_Mean,NormFwd_IAT_Std,NormBwd_IAT_Mean,NormPacket_Length_Mean,NormPacket_Length_Std,Label
0.373377,0.000000,2.252800,3.363707,0.088591,0.000378,0.000033,0.000000,0.157009,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.000065,0.000247,0.000033,0.000000,0.117757,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.491578,0.002735,0.033973,0.000000,0.006379,1.142490,2.920411,dns
0.300325,0.000000,2.444607,0.000000,0.219145,0.000000,0.000000,0.000000,0.000000,1.030876,2.946867,dns
0.373377,0.000000,1.993295,2.439023,0.068608,0.000316,0.000033,0.000000,0.055608,1.035527,2.412417,dns
0.267857,0.000000,2.369388,5.253280,0.005496,0.036334,0.143885,0.000000,0.079813,1.130088,3.677832,dns
0.373377,0.000000,2.252800,3.363707,0.000096,0.000439,0.047962,0.000000,0.078505,1.142490,2.920411,dns
0.373377,0.000000,2.252800,3.363707,0.005730,0.038003,0.027311,0.000000,10.000000,1.142490,2.920411,dns
0.300325,0.000000,2.444607,0.000000,0.169188,0.000000,0.000000,0.000000,0.000000,1.030876,2.946867,dns
0.405844,0.000000,2.324257,0.000000,0.143876,0.000000,0.000000,0.000000,0.000000,1.056712,2.650134,dns
0.389610,0.000000,3.723325,0.000000,5.597858,0.000000,0.000000,0.000000,0.000000,1.526937,4.573784,dns
0.430195,0.000000,1.880467,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.919779,2.015739,dns
0.413961,0.000000,3.768456,0.000000,0.005562,0.000000,0.000000,0.000000,0.000000,1.557940,4.604480,dns
0.365260,0.000000,3.219360,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.338330,3.918924,dns
0.405844,0.000000,2.399476,0.000000,0.580834,0.000000,0.000000,0.000000,0.000000,1.082549,2.752456,dns
0.324675,0.000000,2.700351,0.000000,0.157198,0.000000,0.000000,0.000000,0.000000,1.134222,3.264065,dns
0.405844,0.000000,2.655219,0.000000,1.350840,0.000000,0.000000,0.000000,0.000000,1.170393,3.100350,dns
0.259740,0.000000,0.361050,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.289369,0.163715,dns
0.259740,0.000000,2.226473,0.000000,0.154534,0.000000,0.000000,0.000000,0.000000,0.930114,2.701295,dns
0.292208,0.000000,0.090262,0.000000,0.081264,0.000000,0.000000,0.000000,0.000000,0.217027,0.245572,dns
0.430195,0.000000,2.730438,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.211731,3.171975,dns
0.413961,0.000000,3.640584,0.000000,0.157198,0.000000,0.000000,0.000000,0.000000,1.514018,4.430533,dns
0.316558,0.000000,2.482217,0.000000,0.023164,0.078025,10.000000,0.000000,10.000000,1.204497,2.824765,dns
0.365260,0.000000,3.678194,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,1.495933,4.543087,dns
0.397727,0.000000,3.723325,0.000000,4.135114,0.000000,0.000000,0.000000,0.000000,1.532104,4.563551,dns
0.373377,0.000000,3.693237,0.000000,5.430002,0.000000,0.000000,0.000000,0.000000,1.506267,4.553319,dns
0.357143,0.000000,1.903033,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.881024,2.138525,dns
0.267857,0.000000,3.753412,0.000000,0.180512,0.000000,0.000000,0.000000,0.000000,1.459762,4.768195,dns
0.267857,0.000000,2.286648,0.000000,0.003049,0.019312,8.991467,0.000000,10.000000,1.095984,2.630623,dns
0.357143,0.000000,3.272013,0.000000,5.262812,0.000000,0.000000,0.000000,0.000000,1.351248,4.000782,dns
0.405844,0.000000,3.760934,0.000000,0.169854,0.000000,0.000000,0.000000,0.000000,1.550189,4.604480,dns
0.324675,0.000000,2.339301,0.000000,1.236937,0.000000,0.000000,0.000000,0.000000,1.010207,2.772920,dns
0.251623,0.000000,3.670672,0.000000,10.000000,0.004938,10.000000,0.000000,0.000000,1.125825,4.049626,dns
0.324675,0.000000,2.339301,0.000000,10.000000,2.943375,10.000000,0.000000,10.000000,1.150241,2.630623,dns
0.227273,0.000000,2.196386,0.000000,0.204491,0.000000,0.000000,0.000000,0.000000,0.899110,2.701295,dns
0.227273,0.000000,2.196386,0.000000,0.139214,0.000000,0.000000,0.000000,0.000000,0.899110,2.701295,dns
0.259740,0.000000,2.226473,0.000000,0.156532,0.000000,0.000000,0.000000,0.000000,0.930114,2.701295,dns
0.430195,0.000000,3.813587,0.000000,0.172518,0.000000,0.000000,0.000000,0.000000,1.583777,4.645409,dns
0.373377,0.000000,2.294170,0.000000,0.137882,0.000000,0.000000,0.000000,0.000000,1.025709,2.650134,dns
0.292208,0.000000,2.534870,0.000000,0.154534,0.000000,0.000000,0.000000,0.000000,1.056712,3.079886,dns
0.267857,0.000000,3.362275,0.000000,0.561518,0.000000,0.000000,0.000000,0.000000,1.325412,4.236122,dns
