NormFwd_Packet_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_Packet_Length_Mean,NormBwd_Packet_Length_Std,NormFlow_IAT_Mean,NormFlow_IAT_Std,NormFwd_IAT_Mean,NormFwd_IAT_Std,NormBwd_IAT_Mean,NormPacket_Length_Mean,NormPacket_Length_Std,Label
1.296999,6.892348,10.000000,1.585471,0.011382,0.001484,0.445546,0.007993,0.057362,10.000000,3.725817,vod
0.601717,3.996231,10.000000,1.284409,0.005505,0.001033,0.169585,0.004990,0.027930,10.000000,4.183980,vod
1.562367,7.492260,9.944470,2.558334,0.008995,0.001262,0.235968,0.005599,0.045922,9.912858,4.684388,vod
1.475546,7.280958,10.000000,1.559753,0.012464,0.001601,0.533929,0.009001,0.062677,10.000000,3.546586,vod
1.233898,6.756310,9.990380,1.938258,0.005161,0.000725,0.124955,0.003095,0.026420,9.917177,4.680291,vod
1.485251,7.240139,9.980615,2.079202,0.008273,0.001129,0.309049,0.005947,0.041745,10.000000,3.940542,vod
1.592878,7.645180,9.894741,3.029119,0.008404,0.001240,0.168179,0.004819,0.043444,9.761916,5.354125,vod
0.812232,5.303950,10.000000,1.462661,0.006450,0.001065,0.153630,0.004522,0.033052,9.921689,4.685814,vod
1.219283,6.553803,10.000000,1.400668,0.011846,0.001657,0.525353,0.009505,0.059517,10.000000,3.488794,vod
1.166321,6.528603,10.000000,1.584360,0.009757,0.001454,0.345171,0.007490,0.049304,10.000000,3.913988,vod
0.989430,5.887092,10.000000,1.508311,0.008011,0.001136,0.276959,0.005781,0.040508,10.000000,3.964488,vod
1.427597,7.213848,9.990774,1.914293,0.005982,0.000924,0.190337,0.004520,0.030334,10.000000,4.143595,vod
0.827502,5.144896,10.000000,1.316983,0.008343,0.001334,0.278269,0.006679,0.042233,10.000000,3.997584,vod
1.049695,6.148572,9.969706,2.205792,0.011942,0.001519,0.357032,0.007169,0.060679,9.962542,4.436680,vod
1.240086,6.690176,10.000000,1.744319,0.013156,0.001639,0.458922,0.008333,0.066515,10.000000,3.971328,vod
1.117746,6.334149,9.935777,2.606558,0.012819,0.001662,0.399109,0.008008,0.065043,9.942700,4.527932,vod
