NormFwd_Packet_Length_Std,NormBwd_IAT_Total,NormPacket_Length_Mean,Label
0.000000,0.000000,0.000000,outros
5.549912,0.004542,0.754815,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.536020,0.004611,0.753333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
1.338078,0.000541,1.482778,outros
0.000000,0.000000,0.040000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.712631,0.005441,2.027556,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.830089,0.004657,2.956140,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000010,10.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
8.929288,0.005618,1.609333,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000011,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.827755,0.004573,0.784444,outros
5.647157,0.004384,0.765185,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
2.248049,0.103462,1.014552,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
1.051086,0.000000,0.475556,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.027784,0.000009,0.066667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.091049,0.004489,1.843556,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.681887,0.004972,0.768889,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000005,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.641546,0.005177,2.092917,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.638005,0.004961,1.971765,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.779132,0.004405,0.779259,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.050263,0.004658,1.824444,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.671775,0.004676,2.018222,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
10.000000,0.004830,2.363137,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.805473,0.004687,2.619630,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000006,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000004,10.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000017,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
9.526611,0.004239,2.089804,outros
9.994938,0.005010,2.351765,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.120000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
2.186047,0.000622,2.796232,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.617862,0.000000,0.898018,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
6.208907,0.301723,4.792188,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.263044,0.021176,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.224638,0.000000,0.583478,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.293333,outros
0.000000,0.275221,0.276267,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.240511,0.000000,0.643810,outros
0.000000,0.000000,0.000000,outros
1.392488,0.050032,1.472539,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.398946,0.000000,0.689778,outros
0.000000,0.000000,0.000000,outros
1.692125,0.036844,0.265614,outros
1.857205,0.021764,0.817778,outros
6.915554,0.000028,1.928000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.335169,0.000000,0.593067,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,2.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.237764,0.000000,0.643333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,1.493333,outros
0.000000,0.275080,0.276267,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275061,0.276267,outros
0.000000,0.000000,0.000000,outros
4.285095,0.000702,0.387879,outros
0.000000,0.000000,1.493333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275067,0.276267,outros
0.321588,0.000000,0.593889,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.300373,0.000000,0.607302,outros
0.000000,0.000000,0.000000,outros
0.481238,0.030264,0.897778,outros
0.000000,0.000000,0.260000,outros
0.000000,0.000000,0.228889,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
1.100015,0.000000,1.141875,outros
0.000000,0.000000,0.000000,outros
0.000000,0.273567,0.668387,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.605481,0.000004,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.369693,0.000000,0.682564,outros
5.086864,0.297207,1.562035,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
1.006934,0.000000,1.110667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.324191,0.000090,1.497333,outros
0.000000,0.000000,1.493333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.189646,0.180953,0.149097,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
8.759011,0.249187,2.049182,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,2.000000,outros
1.240473,0.096633,1.072589,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.006079,0.000000,3.798258,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
5.904162,0.000004,0.891667,outros
2.155748,0.298920,1.551766,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,1.493333,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
2.826526,0.000386,0.830333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.363460,0.000000,1.071111,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.190549,0.050014,1.498664,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.126435,0.094149,0.262809,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.958454,0.000000,1.089474,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.135802,0.000000,0.773333,outros
0.000000,0.000000,0.000000,outros
0.615589,0.000000,0.871200,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.834917,0.000000,1.238606,outros
0.000000,0.300093,0.276543,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000007,10.000000,outros
0.000000,0.275169,0.276267,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000008,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.155319,0.000012,10.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.263154,0.021176,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.464447,0.301959,0.666157,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275079,0.276267,outros
0.359894,0.000000,0.537854,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,2.697778,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.293333,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.967840,0.000000,1.100121,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.230381,0.000000,0.584348,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,1.493333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,1.493333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
7.427641,0.214821,1.889060,outros
0.000000,0.000000,1.084444,outros
0.000000,0.000000,0.000000,outros
4.135580,0.000003,5.110667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275638,0.276267,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275094,0.276267,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,2.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,3.440000,outros
0.000000,0.000000,0.633333,outros
9.775504,0.000003,2.680000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.188031,0.021538,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
1.987163,0.180002,1.018667,outros
0.000000,0.000000,0.000000,outros
5.531236,0.301936,2.347729,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.911049,0.132984,0.514615,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.633333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.506888,0.000000,0.714783,outros
0.000000,0.275059,0.276267,outros
0.000000,0.000000,0.000000,outros
0.363343,0.000000,0.680513,outros
2.261069,0.301989,0.542058,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.013333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.005073,0.000000,0.265806,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275093,0.276267,outros
5.721014,0.000671,1.762564,outros
0.000000,0.000000,1.493333,outros
0.000000,0.000000,0.000000,outros
4.540625,0.290307,0.841801,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.160413,0.000100,0.100000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
2.779035,0.000552,0.672222,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,2.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.347026,0.000000,0.689048,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.293333,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,2.040000,outros
0.137857,0.000000,0.562667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,2.000000,outros
0.000000,0.000000,2.000000,outros
0.135404,0.000000,0.566984,outros
0.963675,0.000000,1.234472,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275291,0.276267,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
2.255240,0.301935,6.464689,outros
0.135802,0.000000,0.566667,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
5.907968,0.301937,2.108886,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.481238,0.030278,0.897778,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.263164,0.021176,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275070,0.276267,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.275083,0.276267,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
6.913133,0.104697,2.225263,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.138782,0.000000,0.559365,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
1.267978,0.287554,0.243636,outros
0.000000,0.000000,0.000000,outros
0.291033,0.000000,0.490444,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
0.000000,0.000000,0.000000,outros
